country,city,name,year,week,latitude,longitude,counts_week,nodes,edges,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,circuity_avg,self_loop_proportion,bike_points,bus_stops,restaurants,shop_list,cycle_length,dist_to_greenspace,dist_to_bike,build_area,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,pop_mean,pop_std,landuse_entropy,3_way_int_count,4_way_int_count
USA,Boulder,Folsom St S of South St,2022,38,40.019254,-105.263154,2013,717,1850,5.160390516,654,3.135285914,68527.993,37.04215838,39145.518,36.44834078,1074,1.070137979,0.002162162,2,4,2,1,274.4876863,134,3,134702.8501,0.26243074,0.172082507,1620.399449,2.049712665,296.0492527,0.609154639,30.50969023,18.2166708,0.675792725,14,12
USA,Boulder,US 36 BIKEWAY TRAIL SE/O TABLE MESA DR,2020,31,39.98348156,-105.2293875,2243,123,276,4.487804878,100,2.87804878,15039.293,54.49019203,9926.84,60.5295122,164,1.185728903,0.02173913,1,1,0,1,767.1254429,36,106,16718.56834,0.273625916,0.138254241,1633.663014,1.830899685,295.3389096,0.949758913,0,0,0.807936416,3,0
USA,Boulder,Folsom St N of Pine St,2022,38,40.023943,-105.26378,2316,491,1316,5.360488798,445,3.136456212,55969.899,42.53031839,30108.853,41.13231284,732,1.078493522,0.006079027,4,0,0,0,516.5711754,163,125,66208.045,0.402889084,0.162058963,1623.102981,4.600013762,295.4360912,0.724780226,22.5705178,17.30732221,0.748645382,19,10
USA,Boulder,Folsom St S of Arapahoe Ave,2022,38,40.012659,-105.263059,2506,742,1982,5.342318059,655,3.018867925,72786.444,36.72373562,39678.517,36.80752968,1078,1.053376425,0.002018163,8,7,12,0,1151.095828,117,75,102813.3713,0.342567423,0.244002527,1620.49589,3.328269877,295.3090445,1.088433573,17.97086289,13.51809928,0.841087256,4,1
USA,Boulder,Walnut St & 13th St,2021,23,40.017134,-105.278319,2700,520,1343,5.165384615,456,3.046153846,58802.488,43.78442889,33308.501,43.654654,763,1.057506991,0.00446761,24,22,30,1,3482.194562,134,3,179555.4582,0.135219774,0.15781823,1636.578512,2.841309013,296.053181,1.068071391,3.997538847,17.00468162,0.641130944,9,14
USA,Boulder,13th St N of Walnut St,2019,38,40.017338,-105.278414,3119,532,1371,5.154135338,469,3.04887218,59873.354,43.67130124,33911.022,43.58743188,778,1.058947661,0.004376368,24,23,31,1,3433.534428,134,0,177103.7642,0.126114703,0.14734128,1636.86612,2.721318333,296.1486073,0.995342468,3.862249487,17.01764478,0.602385,9,14
USA,Boulder,Folsom St & South St,2021,23,40.01968578,-105.2630954,3681,692,1818,5.25433526,637,3.171965318,67430.79,37.09064356,38330.823,36.40154131,1053,1.070874678,0.00220022,3,5,1,1,311.5331767,0,0,124075.6034,0.261877754,0.174842342,1620.403846,2.123672575,296.0416091,0.605934595,30.7890736,18.40718954,0.663808963,14,10
USA,Boulder,Folsom St & Pine St,2021,23,40.023398,-105.263612,3960,508,1366,5.377952756,464,3.143700787,57423.761,42.03789239,31049.007,40.69332503,763,1.076407747,0.005856515,4,2,0,0,637.1356488,3,0,72405.87565,0.368879692,0.170706005,1621.789041,3.307424676,295.6315745,0.779969264,24.45958934,19.53699623,0.743528753,21,15
USA,Boulder,30th St & Colorado Ave,2021,23,40.007347,-105.253387,5896,534,1352,5.063670412,438,2.807116105,59054.874,43.67964053,31733.183,44.1966337,718,1.105626655,0.00739645,7,13,0,0,0,0,0,92199.72219,0.307172813,0.169530285,1617.784153,3.538989732,296.2946185,0.933809671,53.09731158,29.2003253,0.783082279,8,5
UK,Cambridge,"Newmarket Road, Stow cum Quy (Quy to Bottisham)",2018,38,52.219274,0.236246,28,14,34,4.857142857,10,2.857142857,2947.554,86.69276471,1473.777,86.69276471,17,1.07474605,0,2,0,1,0,739.2657422,86,107,7481.243796,0.472265838,0.114785883,19.16262976,1.675548148,272.5166246,0.19665652,0.544746399,0.246490816,0.785959507,2,0
UK,Cambridge,Swaffham Bulbeck Fen,2018,38,52.264448,0.253632,38,11,22,4,9,2.818181818,3209.848,145.9021818,1604.924,145.9021818,11,1.054628322,0,0,0,0,0,586.1264652,122,124,495.1656673,0.567358101,0.109040881,2.780405405,1.464358488,272.4467452,0.128417762,0.028443725,0.003840166,0.906114918,0,0
UK,Cambridge,A505 Pampisford ,2018,38,52.113228,0.191468,56,40,90,4.5,27,2.45,9150.824,101.6758222,4575.412,101.6758222,45,1.019387192,0,0,0,0,0,650.1337024,105,105,6144.269156,0.532543676,0.102217648,27.55363322,1.459272565,272.9217953,0.223414959,0.146537817,0.03667201,0.875393184,0,0
UK,Cambridge,Whittlesford Church,2018,38,52.11712,0.149897,104,34,80,4.705882353,25,2.529411765,6465.652,80.82065,3232.826,80.82065,40,1.06844595,0,0,0,0,0,731.9436993,98,105,3986.108067,0.596078121,0.135019842,23.67697595,2.903745501,272.9774424,0.228779089,2.101916449,2.334576619,0.849411074,0,0
UK,Cambridge,A1307 Copley Hill Farm ,2018,38,52.150449,0.189422,134,42,108,5.142857143,35,2.80952381,7995.2,74.02962963,3997.6,74.02962963,54,1.047002138,0,0,0,0,0,738.5813071,86,80,6820.423276,0.515259808,0.123276943,37.26845638,3.652949296,272.9051761,0.150223423,0.579816324,0.568331224,0.841089629,0,0
UK,Cambridge,"Cambridge Rd, Fulbourne",2018,38,52.182216,0.197185,200,171,421,4.923976608,126,2.65497076,19191.732,45.58606176,9698.006,44.89817593,216,1.047681919,0,0,0,0,0,738.7518913,0,124,0,0.354811904,0.094222692,22.04123711,3.227621955,272.4566151,0.234103283,0.372437874,0.130399854,0.642305308,0,0
UK,Cambridge,"Thompsons Lane, Cambridge",2018,38,52.211479,0.118697,539,432,1043,4.828703704,342,2.729166667,39875.953,38.23197795,21112.606,37.36744425,565,1.05046803,0.000958773,11,2,8,0,1474.940147,55,44,86367.79204,0.449218009,0.221497987,12.04467354,3.152710743,273.6139036,0.230593476,31.4415464,23.61366147,0.876376508,5,1
UK,Cambridge,Huntingdon Road- one way,2018,38,52.218851,0.101971,670,145,349,4.813793103,114,2.668965517,22247.781,63.7472235,11321.756,63.60537079,178,1.065351185,0,1,3,0,0,185.0573428,95,90,59098.0144,0.51669567,0.145666091,22.63230241,2.087152944,272.8100301,0.182117625,13.31366419,13.29164694,0.886535085,7,0
UK,Cambridge,Impington,2018,38,52.24227,0.110395,1055,372,897,4.822580645,267,2.543010753,36063.488,40.20455741,19073.675,41.55484749,459,1.092986705,0.004459309,3,5,1,1,854.6272403,130,36,57670.09512,0.496175965,0.207708567,17.83561644,2.958682133,272.7766105,0.265309262,11.53939585,5.896797943,0.849669151,13,0
UK,Cambridge,"Trumpington Road, Cambridge (New Bit)",2018,38,52.191939,0.123641,1359,232,612,5.275862069,194,2.870689655,31932.167,52.17674346,16710.117,52.21911562,320,1.047059725,0.001633987,0,4,0,0,1682.286693,77,115,38215.35223,0.601101315,0.149050498,14.75426621,1.731368067,272.9231057,0.143855269,10.08207214,6.112882243,0.821621944,10,1
UK,Cambridge,"Barton Road, Cambridge",2018,38,52.196812,0.105942,1378,190,457,4.810526316,145,2.615789474,26259.134,57.45981182,13304.695,56.13795359,237,1.039526913,0,1,3,1,0,1479.882072,128,105,71300.53444,0.570500901,0.176540514,14.93581081,1.64170767,272.9568427,0.174969332,20.52725098,14.36317547,0.878677873,13,0
UK,Cambridge,"Cutter Ferry Bridge, Cambridge",2018,38,52.21029,0.134329,1554,625,1562,4.9984,508,2.7712,59665.321,38.19802881,31862.912,38.34285439,831,1.045640882,0,4,1,0,0,2884.604838,116,119,89068.76514,0.453441193,0.197685783,10.37370242,2.761349739,273.2010846,0.168442092,28.39591393,9.517502195,0.813499264,3,0
UK,Cambridge,"Garrett Hostel Lane, Cambridge",2018,38,52.205732,0.111859,1728,219,523,4.776255708,165,2.666666667,25372.87,48.51409178,13032.512,47.73813919,273,1.03837087,0,3,0,0,0,1387.086552,124,1,30856.49103,0.679801166,0.153628783,13.20819113,2.63366259,273.050128,0.123396331,22.36848704,16.30569457,0.764861438,0,0
UK,Cambridge,Hills Road- Inbound,2018,38,52.181153,0.140682,1841,259,598,4.617760618,187,2.667953668,29054.793,48.58661037,15803.414,48.77596914,324,1.049448964,0.003344482,0,2,0,0,1474.646402,124,77,76535.89321,0.549293871,0.222103906,18.15932203,1.517705521,273.021236,0.189236867,11.06194214,6.2160189,0.967439321,1,2
UK,Cambridge,"Coton Path, Adams Rd, Cambridge",2018,38,52.206958,0.098808,1850,147,350,4.761904762,113,2.639455782,18241.665,52.11904286,9130.073,51.87541477,176,1.0467113,0,5,0,0,0,420.0886589,0,57,20773.99657,0.564539576,0.150200142,14.63013699,2.080614038,272.9763233,0.150575733,4.384668895,4.74666285,0.836551286,0,0
UK,Cambridge,"Carter Bridge, Cambridge",2018,38,52.19622,0.137012,1937,443,1059,4.781038375,336,2.591422122,40759.591,38.48875449,21194.982,38.12047122,556,1.094578216,0.006610009,5,0,5,3,1070.448115,118,105,104673.5509,0.244660849,0.17685648,18.17525773,1.201462247,272.9558097,0.420105236,36.45960377,6.343741361,0.793977762,11,0
UK,Cambridge,"Riverside Bridge, Cambridge",2018,38,52.214434,0.141639,2450,610,1444,4.73442623,440,2.532786885,51534.546,35.68874377,26430.694,35.76548579,739,1.075314921,0.002770083,7,0,0,0,726.853179,107,106,76103.87728,0.460448338,0.220037068,9.663230241,1.400781033,273.1748146,0.158223162,34.17771484,20.19646841,0.879692934,15,0
UK,Cambridge,"Stourbridge Common, Cambridge",2018,38,52.214829,0.144792,2454,562,1314,4.676156584,400,2.496441281,50699.308,38.58394825,26014.401,38.42599852,677,1.095146143,0.00456621,2,0,0,0,1369.617832,113,69,65737.10849,0.528709136,0.192790615,9.979661017,1.775423527,273.0281357,0.341444297,28.10722747,20.25354565,0.850128812,7,0
UK,Cambridge,Newtown,2018,38,52.189285,0.133858,2489,381,958,5.028871391,292,2.666666667,41583.101,43.40615971,21394.863,43.39728803,493,1.072655594,0.002087683,9,3,8,4,1224.060903,85,76,169986.7786,0.22895093,0.163198056,18.19931271,1.481199317,272.1662446,0.613268944,26.42731585,31.73823643,0.614330409,3,1
UK,Cambridge,"Jubilee Path, Stourebridge Common, Cambridge",2018,38,52.217019,0.146394,3155,459,1037,4.518518519,318,2.440087146,45588.976,43.96236837,23326.54,43.43862197,537,1.09410955,0.005785921,0,0,1,1,1564.082078,85,78,30687.03893,0.576976731,0.163580275,8.144781145,1.794843353,273.2716656,0.318567775,17.39138681,19.45594978,0.867173743,4,0
USA,Cary,"Olive Chapel Rd, Bicycles (Q2)",2022,6,35.736607,-78.891288,123,263,675,5.133079848,207,2.83269962,32239.387,47.76205481,17108.474,48.05751124,356,1.112590619,0.005617978,0,0,0,1,0,0,5,58932.62457,0.357890132,0.210756305,106.9663212,3.940148789,294.7435542,1.784962973,3.048925781,4.519079908,0.817152605,3,1
USA,Cary,"Black Creek Greenway, Bicycles (Q2)",2022,6,35.782098,-78.81108,149,250,654,5.232,210,2.96,40121.402,61.34770948,21268.501,60.25071105,353,1.080141413,0.002832861,2,0,2,0,2092.757326,189,189,38731.50065,0.574958516,0.191970736,142.0542636,3.472245238,293.1790649,1.322692311,10.33525085,10.98274396,0.659644617,3,0
USA,Cary,"Beaver Creek Greenway, Bicycles (Q2)",2022,6,35.73097,-78.881273,180,96,250,5.208333333,75,2.84375,19591.614,78.366456,9795.807,78.366456,125,1.138915869,0,0,0,0,0,842.7444625,5,5,57236.82546,0.593359515,0.151395522,100.1709845,4.438034803,293.7945736,0.811614044,21.57107821,4.541199909,0.673177998,4,1
USA,Cary,"Louis Stephens Dr, Bicycles (Q2)",2022,49,35.806837,-78.861751,219,111,316,5.693693694,99,3.117117117,22376.405,70.81140823,11366.699,70.16480864,162,1.217009287,0.012345679,0,0,0,0,1076.296769,187,0,42449.29504,0.558417255,0.160990617,115.59375,3.954370275,294.7534091,0.841712067,7.398490504,4.998819731,0.768443083,3,2
USA,Charlotte,Stonewall St,2022,6,35.215308,-80.839203,96,791,2156,5.451327434,714,3.12136536,73998.028,34.32190538,43206.124,36.49165878,1184,1.079603671,0.002533784,1,0,0,0,361.6771022,209,213,38517.83772,0.34870538,0.222328289,206.2820513,6.371204121,292.5820913,0.87886237,3.305949184,4.516195689,0.763968017,10,7
USA,Charlotte,"Pecan Ave, Bicycles (Q2)",2021,49,35.218735,-80.819064,122,447,1204,5.387024609,372,2.964205817,49429.889,41.05472508,25670.667,40.5539763,633,1.094289137,0.001579779,0,0,0,0,208.297278,0,156,105062.5061,0.362654987,0.232920093,223.797954,3.689009863,292.1790064,0.938497734,24.75886056,36.40112442,0.750333478,3,7
USA,Charlotte,"Selwyn Ave, Bicycles (Q2)",2022,6,35.179017,-80.837083,174,147,339,4.612244898,117,2.659863946,21853.891,64.46575516,11730.088,64.09884153,183,1.073836121,0.005464481,0,0,0,0,685.3871947,226,274,69330.29369,0.558010974,0.171001582,212.4820513,4.251507835,290.8135296,0.497148355,15.87482368,8.52031109,0.671744291,7,5
USA,Dallas,Trinity strand,2021,38,32.798167,-96.823129,57,558,1431,5.129032258,501,3.150537634,60799.695,42.48755765,36820.375,43.67778766,843,1.087442964,0.002372479,0,0,4,1,0,1,188,120990.5344,0.21476554,0.175689226,128.2914573,2.504363506,297.5059652,0.724087699,6.589979874,19.28218913,0.654005742,12,6
USA,Dallas,Everglade Park Loop,2020,38,32.786163,-96.698952,146,98,238,4.857142857,90,3.081632653,18974.193,79.7235,10316.076,79.9695814,129,1.043164321,0,0,0,0,0,0,224,198,69099.40958,0.406888623,0.172303499,161.4362745,3.349108433,297.7350211,1.004690233,12.18530622,5.11358686,0.877498064,10,7
USA,Dallas,Coombs Creek Trail,2019,38,32.76284,-96.842438,149,111,271,4.882882883,104,3.036036036,21143.994,78.02211808,11331.424,76.56367568,148,1.167392526,0.006756757,0,0,0,0,776.1422262,188,245,60024.75434,0.491108458,0.202587176,153.5376884,8.934847181,295.9617926,1.130582,6.787452916,5.061016191,0.692104293,7,0
USA,Dallas,Gateway Park Loop,2020,34,32.757809,-96.700378,220,48,109,4.541666667,43,2.958333333,10774.794,98.8513211,6069.391,101.1565167,60,1.072796671,0.016666667,0,0,0,0,0,0,201,31694.93889,0.550867037,0.144393668,138.8154613,6.542846342,294.7305175,0.661672193,4.43167962,5.817991187,0.763562771,4,0
USA,Dallas,Trinity at Wycliff,2021,38,32.797501,-96.835358,238,239,544,4.552301255,195,2.853556485,23731.583,43.62423346,14361.256,44.60017391,322,1.065381673,0,0,0,2,0,0,133,0,192725.9684,0.193560252,0.18637933,127.3358209,2.139223937,298.7247959,0.73638592,0.059580539,0.07234587,0.666958186,15,7
USA,Dallas,Kiest Park Conservation Dr,2021,38,32.706669,-96.853722,1268,110,278,5.054545455,100,3.154545455,20809.895,74.85573741,12486.319,78.03949375,160,1.069555597,0,0,0,0,0,68.6237529,218,0,3693.877089,0.471447669,0.177151547,180.8472906,5.38437166,296.3587469,1.055366466,0,0,0.895624831,4,1
USA,Dallas,Kiest Park Loop,2021,38,32.714075,-96.849678,1270,96,292,6.083333333,95,3.4375,28367.952,97.15052055,14183.976,97.15052055,146,1.015407039,0,0,0,0,0,583.3428778,206,0,44474.99743,0.38888554,0.102725084,187.9572864,2.478183131,297.4227986,0.155640726,17.54718512,17.75045501,0.873080995,6,4
USA,Dallas,Katy along US 75,2022,38,32.830233,-96.781048,1890,387,1096,5.664082687,352,3.263565891,56869.075,51.88784215,31191.479,52.51090741,594,1.023943443,0,1,0,0,0,509.9963061,0,0,84444.23807,0.321831162,0.191296644,176.020202,4.501357367,297.1213913,0.347728259,13.97667975,16.38252023,0.781504417,11,6
USA,Dallas,Santa Fe,2021,38,32.785942,-96.769043,2315,527,1347,5.111954459,455,3.066413662,53141.725,39.45191166,31081.756,40.84330618,761,1.044968381,0.003942181,0,0,0,0,1229.827158,150,30,115323.7635,0.19416837,0.148094106,146.3042394,2.11565993,298.1301952,0.735175822,5.270588345,13.56831555,0.641016492,18,2
USA,Dallas,Santa Fe at Beacon,2021,38,32.798271,-96.75547,2838,189,480,5.079365079,173,3.232804233,33445.451,69.67802292,18713.468,67.31463309,278,1.014379268,0,0,0,0,0,1366.806992,224,167,82562.17021,0.379496459,0.13477713,157.3275434,2.784556965,298.3876831,0.294566033,34.74287245,22.71339678,0.73982903,17,18
USA,Dallas,Katy Trail,2021,38,32.793568,-96.811821,3331,759,2108,5.554677207,668,3.14229249,72858.995,34.56309061,40895.618,35.84190885,1141,1.044164814,0,0,0,0,0,235.5414075,0,170,127655.1879,0.210148625,0.19508199,137.9496222,8.722851723,297.7227909,0.85630355,9.479239328,12.65216897,0.694986795,8,3
USA,Dallas,Santa Fe at Glasgow,2021,38,32.806126,-96.747482,3332,164,438,5.341463415,137,2.981707317,28835.829,65.83522603,14579.338,65.37819731,223,1.025046986,0,1,0,0,0,753.1036129,182,125,91045.3733,0.378981864,0.160579084,167.6197531,2.805392504,297.8464981,0.855643795,19.15428162,13.10176524,0.832498776,5,2
USA,Dallas,Katy Trail at Cedar,2019,38,32.802605,-96.80481,4565,936,2708,5.786324786,831,3.196581197,85402.243,31.53701736,44890.342,31.41381526,1429,1.037620551,0.00069979,0,0,2,0,755.6499838,135,0,150968.5528,0.296304212,0.202720206,145.7093596,5.679386379,296.7058731,0.89336756,29.70185547,44.9756327,0.786289127,13,11
USA,Dallas,Santa Fe at Winstead,2021,38,32.8148,-96.729424,6339,316,865,5.474683544,284,2.993670886,32592.284,37.67894104,17489.612,38.43870769,455,1.090374133,0.002197802,1,0,2,3,1096.002591,227,201,48619.46115,0.430790393,0.219562963,137.2363184,2.701828085,295.9382245,1.711097644,12.47890015,18.42764157,0.743083668,1,0
USA,Dallas,White Rock Lake Trail,2018,38,32.817978,-96.719299,8738,122,319,5.229508197,115,3.295081967,21071.23,66.05401254,12658.946,68.42673514,185,1.02764872,0.005405405,0,0,0,0,0,202,201,17485.89821,0.243241198,0.394096131,149.9875,6.168658181,293.9927317,1.550084644,3.734313702,2.591788705,0.802483559,4,7
USA,Denver,WB W 13th Ave between Fox St & Eliati St,2019,20,39.736944,-104.995278,149,1491,4407,5.911468813,1375,3.336016097,116679.587,26.4759671,64636.059,26.69808302,2421,1.043728388,0.002496029,2,4,3,1,1626.441969,208,0,161354.8603,0.162246067,0.147628856,1599.669377,4.923166836,296.9431721,0.88863564,37.16844593,65.03146668,0.554570162,8,11
USA,Denver,Mariposa St between 9th Ave & 10th Ave,2019,20,39.73061333,-105.0027467,421,990,2947,5.953535354,869,3.2,79236.445,26.88715473,41493.296,26.89131303,1543,1.037855283,0.001017984,2,6,2,1,767.2858764,24,7,120585.2804,0.190909173,0.119031753,1601.775342,2.419995518,298.9687079,0.729355529,31.72497559,40.86400793,0.666523394,5,9
USA,Denver,EB W 14th Ave between N Fox St & N Elati St,2019,20,39.73843333,-104.994722,539,1459,4251,5.827278958,1350,3.344071282,113817.114,26.7741976,63888.93,26.98012247,2368,1.044464733,0.003058104,4,5,3,0,1230.121909,168,121,179718.0035,0.121131458,0.124761755,1598.76776,4.07151224,297.3934122,1.079053563,7.520980343,23.00094724,0.520341105,5,15
USA,Denver,#7 E Gleanarm Pl & 16th Street Mall,2019,20,39.74389574,-104.9902602,604,1498,4485,5.987983979,1434,3.518024032,117408.284,26.17798974,67559.82,26.34938378,2564,1.057671477,0.003567447,26,20,47,6,316.4600538,134,0,274628.4067,0.051011395,0.056690335,1608.506775,6.500413383,297.1195782,1.977264487,0.408139855,1.896502052,0.609141712,4,11
USA,Denver,Site #13 Lawrence St & Speer Blvd NB,2019,24,39.74587658,-104.9998785,789,1228,3535,5.75732899,1130,3.333061889,102052.331,28.86911768,57171.073,28.97672225,1973,1.034054559,0.002263083,19,3,27,1,1356.172191,24,268,200126.8019,0.151984067,0.160954347,1597.097826,9.344621544,297.15801,1.452972144,18.95459882,101.6009166,0.586289861,12,10
USA,Denver,E 25th Ave between N Emerson St & N Ogden St,2019,28,39.75317833,-104.9755867,984,1277,4275,6.695379796,1203,3.534064213,121610.856,28.44698386,62072.158,28.46041174,2181,1.014106305,0.001169591,2,0,7,0,0,138,168,123580.9558,0.262088579,0.138807452,1603.090411,2.887866178,298.0064037,0.434630956,32.00709487,26.03421381,0.652578602,11,16
USA,Denver,Site #11 19th St & Curtis St SB,2019,24,39.74986106,-104.991095,1084,1535,4581,5.968729642,1451,3.505537459,119486.203,26.08299563,67670.579,26.03716006,2599,1.033644047,0.001528051,25,8,9,3,0,0,198,202782.3531,0.087435572,0.093537674,1602.535326,9.080488633,296.1809896,1.23583899,31.08771343,42.15589948,0.584752665,0,15
USA,Denver,Site #9 E 20th Ave & N Grant St,2019,24,39.74747423,-104.9834685,1665,1780,5540,6.224719101,1688,3.428089888,139095.923,25.10756733,74418.184,25.04819387,2971,1.056017999,0.002888087,13,1,11,1,345.380253,127,198,151456.0822,0.155502444,0.161259705,1607.408108,7.10450479,297.7361613,1.093262803,39.75408173,78.52515279,0.628275513,10,14
USA,Denver,#6 15th Ave & Glenarm Pl NB,2019,20,39.74301891,-104.9916613,1678,1409,4177,5.929027679,1345,3.487579844,113936.719,27.27716519,65500.479,27.37170038,2393,1.045972689,0.002154656,26,18,37,4,243.7771602,180,272,391555.9813,0.042355775,0.04653617,1605.909341,5.953576873,298.5659486,2.50693144,8.065646003,42.04543501,0.523373269,2,8
USA,Denver,#15 EB & WB Bike Lane 14th St & Larimer St,2019,24,39.74715933,-104.9999649,2086,1225,3573,5.833469388,1137,3.384489796,103962.452,29.09668402,58011.848,29.15168241,1990,1.029556571,0.002239015,24,4,42,1,1266.907668,262,0,216954.8228,0.128393621,0.13953418,1595.160326,7.701556301,296.7050888,0.860710029,16.74177551,44.82643638,0.581152048,14,14
USA,Denver,Site #2 N Bannock St & 12th Ave,2019,20,39.73536735,-104.9901681,2090,1256,3783,6.02388535,1143,3.318471338,106215.923,28.07716706,57112.771,28.17600937,2027,1.038236999,0.000793021,3,3,11,0,620.9903707,219,0,182920.1812,0.125947284,0.121410484,1603.07337,4.824366094,297.6726455,0.763250684,15.05867453,20.50629271,0.616784588,1,9
